"scenario","zuivel","rund","varken","kipei","agf","vetsnack","drank","graan","zoet","vis","vegi","total"
"sv5_cglsa",0.4934,0.6556,0.2185,0.2914,0.2427,0.2663,0.2176,0.2689,0.1778,0.0288,0.2311,3.0921
"sv5_cglsx",0.4934,0.6556,0.2185,0.2939,0.2548,0.2796,0.2285,0.2823,0.1867,0.0302,0.2427,3.1662
"sv5_cglsz",0.4934,0.6556,0.2185,0.3012,0.2912,0.3195,0.2611,0.3227,0.2133,0.0346,0.2773,3.3884
"sv5_cgmaa",0.937,1.3176,0.3394,0.4757,0.2791,0.3062,0.2493,0.3092,0.2044,0.0331,0.2658,4.7168
"sv5_cgmax",0.937,1.3176,0.3394,0.4785,0.2931,0.3215,0.2618,0.3247,0.2147,0.0348,0.2791,4.8022
"sv5_cgmaz",0.937,1.3176,0.3394,0.4869,0.3349,0.3674,0.2992,0.3711,0.2453,0.0398,0.3189,5.0575
"sv5_cgmqa",0.8518,1.1956,0.3059,0.4276,0.2537,0.2784,0.2272,0.2811,0.1858,0.0301,0.2416,4.2788
"sv5_cgmqx",0.8518,1.1956,0.3059,0.4301,0.2664,0.2923,0.2386,0.2952,0.1951,0.0316,0.2537,4.3563
"sv5_cgmqz",0.8518,1.1956,0.3059,0.4378,0.3045,0.334,0.2726,0.3373,0.223,0.0361,0.2899,4.5885
"sv5_cgmra",0.8923,1.2537,0.3219,0.4505,0.2658,0.2916,0.2377,0.2945,0.1947,0.0316,0.2531,4.4874
"sv5_cgmrx",0.8923,1.2537,0.3219,0.4532,0.2791,0.3062,0.2496,0.3092,0.2044,0.0331,0.2658,4.5685
"sv5_cgmrz",0.8923,1.2537,0.3219,0.4612,0.319,0.35,0.2853,0.3534,0.2336,0.0379,0.3037,4.812
"sv5_cgmsa",0.8148,1.1425,0.2913,0.4066,0.2427,0.2663,0.2176,0.2689,0.1778,0.0288,0.2311,4.0884
"sv5_cgmsx",0.8148,1.1425,0.2913,0.4091,0.2548,0.2796,0.2285,0.2823,0.1867,0.0302,0.2427,4.1625
"sv5_cgmsz",0.8148,1.1425,0.2913,0.4164,0.2912,0.3195,0.2611,0.3227,0.2133,0.0346,0.2773,4.3847
"sv5_cgnaa",0.6598,0.8965,0.2438,0.34,0.2791,0.3062,0.2493,0.3092,0.2044,0.0331,0.2658,3.7872
"sv5_cgnax",0.6598,0.8965,0.2438,0.3428,0.2931,0.3215,0.2618,0.3247,0.2147,0.0348,0.2791,3.8726
"sv5_cgnaz",0.6598,0.8965,0.2438,0.3512,0.3349,0.3674,0.2992,0.3711,0.2453,0.0398,0.3189,4.1279
"sv5_cgnqa",0.5998,0.8134,0.2197,0.3058,0.2537,0.2784,0.2272,0.2811,0.1858,0.0301,0.2416,3.4366
"sv5_cgnqx",0.5998,0.8134,0.2197,0.3083,0.2664,0.2923,0.2386,0.2952,0.1951,0.0316,0.2537,3.5141
"sv5_cgnqz",0.5998,0.8134,0.2197,0.316,0.3045,0.334,0.2726,0.3373,0.223,0.0361,0.2899,3.7463
"sv5_cgnra",0.6284,0.853,0.2312,0.3221,0.2658,0.2916,0.2377,0.2945,0.1947,0.0316,0.2531,3.6037
"sv5_cgnrx",0.6284,0.853,0.2312,0.3247,0.2791,0.3062,0.2496,0.3092,0.2044,0.0331,0.2658,3.6847
"sv5_cgnrz",0.6284,0.853,0.2312,0.3327,0.319,0.35,0.2853,0.3534,0.2336,0.0379,0.3037,3.9282
"sv5_cgnsa",0.5737,0.7773,0.2093,0.2909,0.2427,0.2663,0.2176,0.2689,0.1778,0.0288,0.2311,3.2844
"sv5_cgnsx",0.5737,0.7773,0.2093,0.2933,0.2548,0.2796,0.2285,0.2823,0.1867,0.0302,0.2427,3.3584
"sv5_cgnsz",0.5737,0.7773,0.2093,0.3006,0.2912,0.3195,0.2611,0.3227,0.2133,0.0346,0.2773,3.5806
"sv5_chaaa",0.5988,0.8565,0.2308,0.3161,0.2791,0.3062,0.2493,0.3092,0.2044,0.0331,0.2658,3.6493
"sv5_chaax",0.5988,0.8565,0.2308,0.3189,0.2931,0.3215,0.2618,0.3247,0.2147,0.0348,0.2791,3.7347
"sv5_chaaz",0.5988,0.8565,0.2308,0.3274,0.3349,0.3674,0.2992,0.3711,0.2453,0.0398,0.3189,3.9901
"sv5_chaqa",0.5444,0.7772,0.208,0.2844,0.2537,0.2784,0.2272,0.2811,0.1858,0.0301,0.2416,3.3119
"sv5_chaqx",0.5444,0.7772,0.208,0.2869,0.2664,0.2923,0.2386,0.2952,0.1951,0.0316,0.2537,3.3894
"sv5_chaqz",0.5444,0.7772,0.208,0.2946,0.3045,0.334,0.2726,0.3373,0.223,0.0361,0.2899,3.6216
"sv5_chara",0.5703,0.815,0.2189,0.2995,0.2658,0.2916,0.2377,0.2945,0.1947,0.0316,0.2531,3.4727
"sv5_charx",0.5703,0.815,0.2189,0.3022,0.2791,0.3062,0.2496,0.3092,0.2044,0.0331,0.2658,3.5538
"sv5_charz",0.5703,0.815,0.2189,0.3102,0.319,0.35,0.2853,0.3534,0.2336,0.0379,0.3037,3.7973
"sv5_chasa",0.5207,0.7428,0.1981,0.2705,0.2427,0.2663,0.2176,0.2689,0.1778,0.0288,0.2311,3.1653
"sv5_chasx",0.5207,0.7428,0.1981,0.273,0.2548,0.2796,0.2285,0.2823,0.1867,0.0302,0.2427,3.2394
"sv5_chasz",0.5207,0.7428,0.1981,0.2803,0.2912,0.3195,0.2611,0.3227,0.2133,0.0346,0.2773,3.4616
"sv5_chkaa",0.5988,0.8565,0.2329,0.3368,0.2791,0.3062,0.2493,0.3092,0.2044,0.0331,0.2658,3.6721
"sv5_chkax",0.5988,0.8565,0.2329,0.3396,0.2931,0.3215,0.2618,0.3247,0.2147,0.0348,0.2791,3.7575
"sv5_chkaz",0.5988,0.8565,0.2329,0.3481,0.3349,0.3674,0.2992,0.3711,0.2453,0.0398,0.3189,4.0129
"sv5_chkqa",0.5444,0.7772,0.2099,0.3029,0.2537,0.2784,0.2272,0.2811,0.1858,0.0301,0.2416,3.3323
"sv5_chkqx",0.5444,0.7772,0.2099,0.3055,0.2664,0.2923,0.2386,0.2952,0.1951,0.0316,0.2537,3.4099
"sv5_chkqz",0.5444,0.7772,0.2099,0.3131,0.3045,0.334,0.2726,0.3373,0.223,0.0361,0.2899,3.642
"sv5_chkra",0.5703,0.815,0.2209,0.3191,0.2658,0.2916,0.2377,0.2945,0.1947,0.0316,0.2531,3.4943
"sv5_chkrx",0.5703,0.815,0.2209,0.3218,0.2791,0.3062,0.2496,0.3092,0.2044,0.0331,0.2658,3.5754
"sv5_chkrz",0.5703,0.815,0.2209,0.3298,0.319,0.35,0.2853,0.3534,0.2336,0.0379,0.3037,3.8189
"sv5_chksa",0.5207,0.7428,0.1999,0.2882,0.2427,0.2663,0.2176,0.2689,0.1778,0.0288,0.2311,3.1848
"sv5_chksx",0.5207,0.7428,0.1999,0.2906,0.2548,0.2796,0.2285,0.2823,0.1867,0.0302,0.2427,3.2588
"sv5_chksz",0.5207,0.7428,0.1999,0.298,0.2912,0.3195,0.2611,0.3227,0.2133,0.0346,0.2773,3.4811
"sv5_chlaa",0.5988,0.8565,0.2773,0.3661,0.2791,0.3062,0.2493,0.3092,0.2044,0.0331,0.2658,3.7458
"sv5_chlax",0.5988,0.8565,0.2773,0.3689,0.2931,0.3215,0.2618,0.3247,0.2147,0.0348,0.2791,3.8312
"sv5_chlaz",0.5988,0.8565,0.2773,0.3773,0.3349,0.3674,0.2992,0.3711,0.2453,0.0398,0.3189,4.0865
"sv5_chlqa",0.5444,0.7772,0.2499,0.3292,0.2537,0.2784,0.2272,0.2811,0.1858,0.0301,0.2416,3.3986
"sv5_chlqx",0.5444,0.7772,0.2499,0.3318,0.2664,0.2923,0.2386,0.2952,0.1951,0.0316,0.2537,3.4762
"sv5_chlqz",0.5444,0.7772,0.2499,0.3394,0.3045,0.334,0.2726,0.3373,0.223,0.0361,0.2899,3.7083
"sv5_chlra",0.5703,0.815,0.2629,0.3468,0.2658,0.2916,0.2377,0.2945,0.1947,0.0316,0.2531,3.564
"sv5_chlrx",0.5703,0.815,0.2629,0.3495,0.2791,0.3062,0.2496,0.3092,0.2044,0.0331,0.2658,3.6451
"sv5_chlrz",0.5703,0.815,0.2629,0.3575,0.319,0.35,0.2853,0.3534,0.2336,0.0379,0.3037,3.8886
"sv5_chlsa",0.5207,0.7428,0.238,0.3132,0.2427,0.2663,0.2176,0.2689,0.1778,0.0288,0.2311,3.2479
"sv5_chlsx",0.5207,0.7428,0.238,0.3156,0.2548,0.2796,0.2285,0.2823,0.1867,0.0302,0.2427,3.3219
"sv5_chlsz",0.5207,0.7428,0.238,0.3229,0.2912,0.3195,0.2611,0.3227,0.2133,0.0346,0.2773,3.5441
"sv5_chmaa",0.9888,1.4959,0.3696,0.5133,0.2791,0.3062,0.2493,0.3092,0.2044,0.0331,0.2658,5.0147
"sv5_chmax",0.9888,1.4959,0.3696,0.5161,0.2931,0.3215,0.2618,0.3247,0.2147,0.0348,0.2791,5.1001
"sv5_chmaz",0.9888,1.4959,0.3696,0.5245,0.3349,0.3674,0.2992,0.3711,0.2453,0.0398,0.3189,5.3554
"sv5_chmqa",0.8989,1.3575,0.3331,0.4613,0.2537,0.2784,0.2272,0.2811,0.1858,0.0301,0.2416,4.5487
"sv5_chmqx",0.8989,1.3575,0.3331,0.4638,0.2664,0.2923,0.2386,0.2952,0.1951,0.0316,0.2537,4.6262
"sv5_chmqz",0.8989,1.3575,0.3331,0.4715,0.3045,0.334,0.2726,0.3373,0.223,0.0361,0.2899,4.8584
"sv5_chmra",0.9417,1.4234,0.3505,0.4861,0.2658,0.2916,0.2377,0.2945,0.1947,0.0316,0.2531,4.7707
"sv5_chmrx",0.9417,1.4234,0.3505,0.4887,0.2791,0.3062,0.2496,0.3092,0.2044,0.0331,0.2658,4.8517
"sv5_chmrz",0.9417,1.4234,0.3505,0.4968,0.319,0.35,0.2853,0.3534,0.2336,0.0379,0.3037,5.0953
"sv5_chmsa",0.8598,1.2973,0.3172,0.4387,0.2427,0.2663,0.2176,0.2689,0.1778,0.0288,0.2311,4.3462
"sv5_chmsx",0.8598,1.2973,0.3172,0.4411,0.2548,0.2796,0.2285,0.2823,0.1867,0.0302,0.2427,4.4202
"sv5_chmsz",0.8598,1.2973,0.3172,0.4484,0.2912,0.3195,0.2611,0.3227,0.2133,0.0346,0.2773,4.6424
"sv5_chnaa",0.6963,1.0164,0.2655,0.3654,0.2791,0.3062,0.2493,0.3092,0.2044,0.0331,0.2658,3.9907
"sv5_chnax",0.6963,1.0164,0.2655,0.3682,0.2931,0.3215,0.2618,0.3247,0.2147,0.0348,0.2791,4.0761
"sv5_chnaz",0.6963,1.0164,0.2655,0.3766,0.3349,0.3674,0.2992,0.3711,0.2453,0.0398,0.3189,4.3314
"sv5_chnqa",0.633,0.9223,0.2393,0.3286,0.2537,0.2784,0.2272,0.2811,0.1858,0.0301,0.2416,3.6211
"sv5_chnqx",0.633,0.9223,0.2393,0.3311,0.2664,0.2923,0.2386,0.2952,0.1951,0.0316,0.2537,3.6986
"sv5_chnqz",0.633,0.9223,0.2393,0.3388,0.3045,0.334,0.2726,0.3373,0.223,0.0361,0.2899,3.9308
"sv5_chnra",0.6631,0.9671,0.2518,0.3461,0.2658,0.2916,0.2377,0.2945,0.1947,0.0316,0.2531,3.7971
"sv5_chnrx",0.6631,0.9671,0.2518,0.3488,0.2791,0.3062,0.2496,0.3092,0.2044,0.0331,0.2658,3.8782
"sv5_chnrz",0.6631,0.9671,0.2518,0.3568,0.319,0.35,0.2853,0.3534,0.2336,0.0379,0.3037,4.1217
"sv5_chnsa",0.6055,0.8814,0.2279,0.3126,0.2427,0.2663,0.2176,0.2689,0.1778,0.0288,0.2311,3.4606
"sv5_chnsx",0.6055,0.8814,0.2279,0.315,0.2548,0.2796,0.2285,0.2823,0.1867,0.0302,0.2427,3.5346
"sv5_chnsz",0.6055,0.8814,0.2279,0.3223,0.2912,0.3195,0.2611,0.3227,0.2133,0.0346,0.2773,3.7568
"2dgeenvlees_aaaaa",0.6703,1.0965,0.3964,0.2856,0.1919,0.3165,0.5963,0.308,0.2123,0.0533,0.2651,4.3922
"2dgeenvlees_aaaax",0.6703,1.0965,0.3964,0.2893,0.2015,0.3324,0.6261,0.3234,0.2229,0.056,0.2784,4.4932
"2dgeenvlees_aaaaz",0.6703,1.0965,0.3964,0.3005,0.2303,0.3798,0.7155,0.3696,0.2547,0.064,0.3182,4.7958
"2dgeenvlees_aaaqa",0.6094,0.995,0.3572,0.2572,0.1745,0.2878,0.5434,0.28,0.193,0.0485,0.241,3.987
"2dgeenvlees_aaaqx",0.6094,0.995,0.3572,0.2606,0.1832,0.3021,0.5706,0.294,0.2026,0.0509,0.2531,4.0787
"2dgeenvlees_aaaqz",0.6094,0.995,0.3572,0.2707,0.2094,0.3453,0.6521,0.336,0.2316,0.0582,0.2892,4.3541
"2dgeenvlees_aaara",0.6384,1.0433,0.3759,0.2707,0.1828,0.3015,0.5686,0.2933,0.2022,0.0508,0.2525,4.18
"2dgeenvlees_aaarx",0.6384,1.0433,0.3759,0.2743,0.1919,0.3165,0.597,0.308,0.2123,0.0533,0.2651,4.276
"2dgeenvlees_aaarz",0.6384,1.0433,0.3759,0.2849,0.2193,0.3618,0.6823,0.352,0.2426,0.061,0.303,4.5645
"2dgeenvlees_aaasa",0.5829,0.9509,0.3402,0.2448,0.1669,0.2753,0.5204,0.2678,0.1846,0.0464,0.2306,3.8108
"2dgeenvlees_aaasx",0.5829,0.9509,0.3402,0.2481,0.1752,0.289,0.5465,0.2812,0.1938,0.0487,0.2421,3.8986
"2dgeenvlees_aaasz",0.5829,0.9509,0.3402,0.2577,0.2003,0.3303,0.6245,0.3214,0.2215,0.0557,0.2767,4.1621
"2dgeenvlees_aakaa",0.6703,1.0965,0.4,0.3025,0.1919,0.3165,0.5963,0.308,0.2123,0.0533,0.2651,4.4127
"2dgeenvlees_aakax",0.6703,1.0965,0.4,0.3062,0.2015,0.3324,0.6261,0.3234,0.2229,0.056,0.2784,4.5137
"2dgeenvlees_aakaz",0.6703,1.0965,0.4,0.3173,0.2303,0.3798,0.7155,0.3696,0.2547,0.064,0.3182,4.8162
"2dgeenvlees_aakqa",0.6094,0.995,0.3604,0.2723,0.1745,0.2878,0.5434,0.28,0.193,0.0485,0.241,4.0053
"2dgeenvlees_aakqx",0.6094,0.995,0.3604,0.2757,0.1832,0.3021,0.5706,0.294,0.2026,0.0509,0.2531,4.097
"2dgeenvlees_aakqz",0.6094,0.995,0.3604,0.2858,0.2094,0.3453,0.6521,0.336,0.2316,0.0582,0.2892,4.3724
"2dgeenvlees_aakra",0.6384,1.0433,0.3793,0.2867,0.1828,0.3015,0.5686,0.2933,0.2022,0.0508,0.2525,4.1994
"2dgeenvlees_aakrx",0.6384,1.0433,0.3793,0.2902,0.1919,0.3165,0.597,0.308,0.2123,0.0533,0.2651,4.2953
"2dgeenvlees_aakrz",0.6384,1.0433,0.3793,0.3008,0.2193,0.3618,0.6823,0.352,0.2426,0.061,0.303,4.5838
"2dgeenvlees_aaksa",0.5829,0.9509,0.3432,0.2592,0.1669,0.2753,0.5204,0.2678,0.1846,0.0464,0.2306,3.8282
"2dgeenvlees_aaksx",0.5829,0.9509,0.3432,0.2624,0.1752,0.289,0.5465,0.2812,0.1938,0.0487,0.2421,3.9159
"2dgeenvlees_aaksz",0.5829,0.9509,0.3432,0.2721,0.2003,0.3303,0.6245,0.3214,0.2215,0.0557,0.2767,4.1795
"2dgeenvlees_aalaa",0.6703,1.0965,0.4762,0.3263,0.1919,0.3165,0.5963,0.308,0.2123,0.0533,0.2651,4.5127
"2dgeenvlees_aalax",0.6703,1.0965,0.4762,0.33,0.2015,0.3324,0.6261,0.3234,0.2229,0.056,0.2784,4.6137
"2dgeenvlees_aalaz",0.6703,1.0965,0.4762,0.3411,0.2303,0.3798,0.7155,0.3696,0.2547,0.064,0.3182,4.9162
"2dgeenvlees_aalqa",0.6094,0.995,0.4291,0.2937,0.1745,0.2878,0.5434,0.28,0.193,0.0485,0.241,4.0954
"2dgeenvlees_aalqx",0.6094,0.995,0.4291,0.2971,0.1832,0.3021,0.5706,0.294,0.2026,0.0509,0.2531,4.1871
"2dgeenvlees_aalqz",0.6094,0.995,0.4291,0.3072,0.2094,0.3453,0.6521,0.336,0.2316,0.0582,0.2892,4.4625
"2dgeenvlees_aalra",0.6384,1.0433,0.4515,0.3092,0.1828,0.3015,0.5686,0.2933,0.2022,0.0508,0.2525,4.2941
"2dgeenvlees_aalrx",0.6384,1.0433,0.4515,0.3128,0.1919,0.3165,0.597,0.308,0.2123,0.0533,0.2651,4.3901
"2dgeenvlees_aalrz",0.6384,1.0433,0.4515,0.3233,0.2193,0.3618,0.6823,0.352,0.2426,0.061,0.303,4.6785
"2dgeenvlees_aalsa",0.5829,0.9509,0.4087,0.2795,0.1669,0.2753,0.5204,0.2678,0.1846,0.0464,0.2306,3.914
"2dgeenvlees_aalsx",0.5829,0.9509,0.4087,0.2827,0.1752,0.289,0.5465,0.2812,0.1938,0.0487,0.2421,4.0017
"2dgeenvlees_aalsz",0.5829,0.9509,0.4087,0.2924,0.2003,0.3303,0.6245,0.3214,0.2215,0.0557,0.2767,4.2653
"2dgeenvlees_aamaa",1.1069,1.9164,0.6347,0.446,0.1919,0.3165,0.5963,0.308,0.2123,0.0533,0.2651,6.0474
"2dgeenvlees_aamax",1.1069,1.9164,0.6347,0.4497,0.2015,0.3324,0.6261,0.3234,0.2229,0.056,0.2784,6.1484
"2dgeenvlees_aamaz",1.1069,1.9164,0.6347,0.4609,0.2303,0.3798,0.7155,0.3696,0.2547,0.064,0.3182,6.451
"2dgeenvlees_aamqa",1.0063,1.7391,0.572,0.4011,0.1745,0.2878,0.5434,0.28,0.193,0.0485,0.241,5.4867
"2dgeenvlees_aamqx",1.0063,1.7391,0.572,0.4045,0.1832,0.3021,0.5706,0.294,0.2026,0.0509,0.2531,5.5784
"2dgeenvlees_aamqz",1.0063,1.7391,0.572,0.4146,0.2094,0.3453,0.6521,0.336,0.2316,0.0582,0.2892,5.8538
"2dgeenvlees_aamra",1.0542,1.8235,0.6019,0.4225,0.1828,0.3015,0.5686,0.2933,0.2022,0.0508,0.2525,5.7538
"2dgeenvlees_aamrx",1.0542,1.8235,0.6019,0.4261,0.1919,0.3165,0.597,0.308,0.2123,0.0533,0.2651,5.8498
"2dgeenvlees_aamrz",1.0542,1.8235,0.6019,0.4366,0.2193,0.3618,0.6823,0.352,0.2426,0.061,0.303,6.1382
"2dgeenvlees_aamsa",0.9625,1.6621,0.5447,0.3816,0.1669,0.2753,0.5204,0.2678,0.1846,0.0464,0.2306,5.2429
"2dgeenvlees_aamsx",0.9625,1.6621,0.5447,0.3848,0.1752,0.289,0.5465,0.2812,0.1938,0.0487,0.2421,5.3306
"2dgeenvlees_aamsz",0.9625,1.6621,0.5447,0.3945,0.2003,0.3303,0.6245,0.3214,0.2215,0.0557,0.2767,5.5942
"2dgeenvlees_aanaa",0.7795,1.3014,0.456,0.3257,0.1919,0.3165,0.5963,0.308,0.2123,0.0533,0.2651,4.806
"2dgeenvlees_aanax",0.7795,1.3014,0.456,0.3294,0.2015,0.3324,0.6261,0.3234,0.2229,0.056,0.2784,4.907
"2dgeenvlees_aanaz",0.7795,1.3014,0.456,0.3406,0.2303,0.3798,0.7155,0.3696,0.2547,0.064,0.3182,5.2096
"2dgeenvlees_aanqa",0.7086,1.1811,0.4109,0.2932,0.1745,0.2878,0.5434,0.28,0.193,0.0485,0.241,4.362
"2dgeenvlees_aanqx",0.7086,1.1811,0.4109,0.2966,0.1832,0.3021,0.5706,0.294,0.2026,0.0509,0.2531,4.4537
"2dgeenvlees_aanqz",0.7086,1.1811,0.4109,0.3067,0.2094,0.3453,0.6521,0.336,0.2316,0.0582,0.2892,4.7291
"2dgeenvlees_aanra",0.7423,1.2384,0.4324,0.3087,0.1828,0.3015,0.5686,0.2933,0.2022,0.0508,0.2525,4.5735
"2dgeenvlees_aanrx",0.7423,1.2384,0.4324,0.3122,0.1919,0.3165,0.597,0.308,0.2123,0.0533,0.2651,4.6694
"2dgeenvlees_aanrz",0.7423,1.2384,0.4324,0.3228,0.2193,0.3618,0.6823,0.352,0.2426,0.061,0.303,4.9579
"2dgeenvlees_aansa",0.6778,1.1287,0.3913,0.279,0.1669,0.2753,0.5204,0.2678,0.1846,0.0464,0.2306,4.1688
"2dgeenvlees_aansx",0.6778,1.1287,0.3913,0.2823,0.1752,0.289,0.5465,0.2812,0.1938,0.0487,0.2421,4.2566
"2dgeenvlees_aansz",0.6778,1.1287,0.3913,0.2919,0.2003,0.3303,0.6245,0.3214,0.2215,0.0557,0.2767,4.5201
"2dgeenvlees_afaaa",0.632,0.9549,0.3611,0.2667,0.1919,0.3165,0.5963,0.308,0.2123,0.0533,0.2651,4.1581
"2dgeenvlees_afaax",0.632,0.9549,0.3611,0.2704,0.2015,0.3324,0.6261,0.3234,0.2229,0.056,0.2784,4.2591
"2dgeenvlees_afaaz",0.632,0.9549,0.3611,0.2815,0.2303,0.3798,0.7155,0.3696,0.2547,0.064,0.3182,4.5616
"2dgeenvlees_afaqa",0.5745,0.8664,0.3254,0.2402,0.1745,0.2878,0.5434,0.28,0.193,0.0485,0.241,3.7747
"2dgeenvlees_afaqx",0.5745,0.8664,0.3254,0.2436,0.1832,0.3021,0.5706,0.294,0.2026,0.0509,0.2531,3.8664
"2dgeenvlees_afaqz",0.5745,0.8664,0.3254,0.2537,0.2094,0.3453,0.6521,0.336,0.2316,0.0582,0.2892,4.1418
"2dgeenvlees_afara",0.6019,0.9085,0.3424,0.2528,0.1828,0.3015,0.5686,0.2933,0.2022,0.0508,0.2525,3.9573
"2dgeenvlees_afarx",0.6019,0.9085,0.3424,0.2563,0.1919,0.3165,0.597,0.308,0.2123,0.0533,0.2651,4.0532
"2dgeenvlees_afarz",0.6019,0.9085,0.3424,0.2669,0.2193,0.3618,0.6823,0.352,0.2426,0.061,0.303,4.3417
"2dgeenvlees_afasa",0.5495,0.828,0.3099,0.2287,0.1669,0.2753,0.5204,0.2678,0.1846,0.0464,0.2306,3.6081
"2dgeenvlees_afasx",0.5495,0.828,0.3099,0.2319,0.1752,0.289,0.5465,0.2812,0.1938,0.0487,0.2421,3.6958
"2dgeenvlees_afasz",0.5495,0.828,0.3099,0.2416,0.2003,0.3303,0.6245,0.3214,0.2215,0.0557,0.2767,3.9594
"2dgeenvlees_afkaa",0.632,0.9549,0.3644,0.282,0.1919,0.3165,0.5963,0.308,0.2123,0.0533,0.2651,4.1767
"2dgeenvlees_afkax",0.632,0.9549,0.3644,0.2857,0.2015,0.3324,0.6261,0.3234,0.2229,0.056,0.2784,4.2777
"2dgeenvlees_afkaz",0.632,0.9549,0.3644,0.2969,0.2303,0.3798,0.7155,0.3696,0.2547,0.064,0.3182,4.5803
"2dgeenvlees_afkqa",0.5745,0.8664,0.3284,0.254,0.1745,0.2878,0.5434,0.28,0.193,0.0485,0.241,3.7915
"2dgeenvlees_afkqx",0.5745,0.8664,0.3284,0.2573,0.1832,0.3021,0.5706,0.294,0.2026,0.0509,0.2531,3.8831
"2dgeenvlees_afkqz",0.5745,0.8664,0.3284,0.2674,0.2094,0.3453,0.6521,0.336,0.2316,0.0582,0.2892,4.1585
"2dgeenvlees_afkra",0.6019,0.9085,0.3455,0.2673,0.1828,0.3015,0.5686,0.2933,0.2022,0.0508,0.2525,3.9749
"2dgeenvlees_afkrx",0.6019,0.9085,0.3455,0.2709,0.1919,0.3165,0.597,0.308,0.2123,0.0533,0.2651,4.0709
"2dgeenvlees_afkrz",0.6019,0.9085,0.3455,0.2814,0.2193,0.3618,0.6823,0.352,0.2426,0.061,0.303,4.3593
"2dgeenvlees_afksa",0.5495,0.828,0.3127,0.2418,0.1669,0.2753,0.5204,0.2678,0.1846,0.0464,0.2306,3.624
"2dgeenvlees_afksx",0.5495,0.828,0.3127,0.245,0.1752,0.289,0.5465,0.2812,0.1938,0.0487,0.2421,3.7117
"2dgeenvlees_afksz",0.5495,0.828,0.3127,0.2546,0.2003,0.3303,0.6245,0.3214,0.2215,0.0557,0.2767,3.9752
"2dgeenvlees_aflaa",0.632,0.9549,0.4338,0.3037,0.1919,0.3165,0.5963,0.308,0.2123,0.0533,0.2651,4.2678
"2dgeenvlees_aflax",0.632,0.9549,0.4338,0.3074,0.2015,0.3324,0.6261,0.3234,0.2229,0.056,0.2784,4.3688
"2dgeenvlees_aflaz",0.632,0.9549,0.4338,0.3185,0.2303,0.3798,0.7155,0.3696,0.2547,0.064,0.3182,4.6713
"2dgeenvlees_aflqa",0.5745,0.8664,0.3909,0.2734,0.1745,0.2878,0.5434,0.28,0.193,0.0485,0.241,3.8734
"2dgeenvlees_aflqx",0.5745,0.8664,0.3909,0.2768,0.1832,0.3021,0.5706,0.294,0.2026,0.0509,0.2531,3.9651
"2dgeenvlees_aflqz",0.5745,0.8664,0.3909,0.2869,0.2094,0.3453,0.6521,0.336,0.2316,0.0582,0.2892,4.2405
"2dgeenvlees_aflra",0.6019,0.9085,0.4114,0.2879,0.1828,0.3015,0.5686,0.2933,0.2022,0.0508,0.2525,4.0614
"2dgeenvlees_aflrx",0.6019,0.9085,0.4114,0.2914,0.1919,0.3165,0.597,0.308,0.2123,0.0533,0.2651,4.1573
"2dgeenvlees_aflrz",0.6019,0.9085,0.4114,0.302,0.2193,0.3618,0.6823,0.352,0.2426,0.061,0.303,4.4458
"2dgeenvlees_aflsa",0.5495,0.828,0.3723,0.2603,0.1669,0.2753,0.5204,0.2678,0.1846,0.0464,0.2306,3.7021
"2dgeenvlees_aflsx",0.5495,0.828,0.3723,0.2635,0.1752,0.289,0.5465,0.2812,0.1938,0.0487,0.2421,3.7898
"2dgeenvlees_aflsz",0.5495,0.828,0.3723,0.2731,0.2003,0.3303,0.6245,0.3214,0.2215,0.0557,0.2767,4.0533
"2dgeenvlees_afmaa",1.0436,1.665,0.5783,0.4127,0.1919,0.3165,0.5963,0.308,0.2123,0.0533,0.2651,5.643
"2dgeenvlees_afmax",1.0436,1.665,0.5783,0.4164,0.2015,0.3324,0.6261,0.3234,0.2229,0.056,0.2784,5.744
"2dgeenvlees_afmaz",1.0436,1.665,0.5783,0.4275,0.2303,0.3798,0.7155,0.3696,0.2547,0.064,0.3182,6.0465
"2dgeenvlees_afmqa",0.9487,1.5108,0.5211,0.3712,0.1745,0.2878,0.5434,0.28,0.193,0.0485,0.241,5.12
"2dgeenvlees_afmqx",0.9487,1.5108,0.5211,0.3746,0.1832,0.3021,0.5706,0.294,0.2026,0.0509,0.2531,5.2117
"2dgeenvlees_afmqz",0.9487,1.5108,0.5211,0.3847,0.2094,0.3453,0.6521,0.336,0.2316,0.0582,0.2892,5.4871
"2dgeenvlees_afmra",0.9939,1.5842,0.5483,0.391,0.1828,0.3015,0.5686,0.2933,0.2022,0.0508,0.2525,5.3691
"2dgeenvlees_afmrx",0.9939,1.5842,0.5483,0.3945,0.1919,0.3165,0.597,0.308,0.2123,0.0533,0.2651,5.465
"2dgeenvlees_afmrz",0.9939,1.5842,0.5483,0.4051,0.2193,0.3618,0.6823,0.352,0.2426,0.061,0.303,5.7535
"2dgeenvlees_afmsa",0.9075,1.4438,0.4963,0.3532,0.1669,0.2753,0.5204,0.2678,0.1846,0.0464,0.2306,4.8928
"2dgeenvlees_afmsx",0.9075,1.4438,0.4963,0.3564,0.1752,0.289,0.5465,0.2812,0.1938,0.0487,0.2421,4.9805
"2dgeenvlees_afmsz",0.9075,1.4438,0.4963,0.3661,0.2003,0.3303,0.6245,0.3214,0.2215,0.0557,0.2767,5.2441
