"scenario","zuivel","rund","varken","kipei","agf","vetsnack","drank","graan","zoet","vis","vegi","total"
"sv5_cgmaz",0.937,1.3176,0.3394,0.4869,0.3349,0.3674,0.2992,0.3711,0.2453,0.0398,0.0622,4.8008
"sv5_cgmqa",0.8518,1.1956,0.3059,0.4276,0.2537,0.2784,0.2272,0.2811,0.1858,0.0301,0.0471,4.0843
"sv5_cgmqx",0.8518,1.1956,0.3059,0.4301,0.2664,0.2923,0.2386,0.2952,0.1951,0.0316,0.0494,4.152
"sv5_cgmqz",0.8518,1.1956,0.3059,0.4378,0.3045,0.334,0.2726,0.3373,0.223,0.0361,0.0565,4.3551
"sv5_cgmra",0.8923,1.2537,0.3219,0.4505,0.2658,0.2916,0.2377,0.2945,0.1947,0.0316,0.0493,4.2836
"sv5_cgmrx",0.8923,1.2537,0.3219,0.4532,0.2791,0.3062,0.2496,0.3092,0.2044,0.0331,0.0518,4.3545
"sv5_cgmrz",0.8923,1.2537,0.3219,0.4612,0.319,0.35,0.2853,0.3534,0.2336,0.0379,0.0592,4.5675
"sv5_cgmsa",0.8148,1.1425,0.2913,0.4066,0.2427,0.2663,0.2176,0.2689,0.1778,0.0288,0.045,3.9023
"sv5_cgmsx",0.8148,1.1425,0.2913,0.4091,0.2548,0.2796,0.2285,0.2823,0.1867,0.0302,0.0473,3.9671
"sv5_cgmsz",0.8148,1.1425,0.2913,0.4164,0.2912,0.3195,0.2611,0.3227,0.2133,0.0346,0.0541,4.1615
"sv5_cgnaa",0.6598,0.8965,0.2438,0.34,0.2791,0.3062,0.2493,0.3092,0.2044,0.0331,0.0518,3.5732
"sv5_cgnax",0.6598,0.8965,0.2438,0.3428,0.2931,0.3215,0.2618,0.3247,0.2147,0.0348,0.0544,3.6479
"sv5_cgnaz",0.6598,0.8965,0.2438,0.3512,0.3349,0.3674,0.2992,0.3711,0.2453,0.0398,0.0622,3.8712
"sv5_cgnqa",0.5998,0.8134,0.2197,0.3058,0.2537,0.2784,0.2272,0.2811,0.1858,0.0301,0.0471,3.2421
"sv5_cgnqx",0.5998,0.8134,0.2197,0.3083,0.2664,0.2923,0.2386,0.2952,0.1951,0.0316,0.0494,3.3098
"sv5_cgnqz",0.5998,0.8134,0.2197,0.316,0.3045,0.334,0.2726,0.3373,0.223,0.0361,0.0565,3.5129
"sv5_cgnra",0.6284,0.853,0.2312,0.3221,0.2658,0.2916,0.2377,0.2945,0.1947,0.0316,0.0493,3.3999
"sv5_cgnrx",0.6284,0.853,0.2312,0.3247,0.2791,0.3062,0.2496,0.3092,0.2044,0.0331,0.0518,3.4707
"sv5_cgnrz",0.6284,0.853,0.2312,0.3327,0.319,0.35,0.2853,0.3534,0.2336,0.0379,0.0592,3.6837
"sv5_cgnsa",0.5737,0.7773,0.2093,0.2909,0.2427,0.2663,0.2176,0.2689,0.1778,0.0288,0.045,3.0983
"sv5_cgnsx",0.5737,0.7773,0.2093,0.2933,0.2548,0.2796,0.2285,0.2823,0.1867,0.0302,0.0473,3.163
"sv5_cgnsz",0.5737,0.7773,0.2093,0.3006,0.2912,0.3195,0.2611,0.3227,0.2133,0.0346,0.0541,3.3574
"sv5_chaaa",0.5988,0.8565,0.2308,0.3161,0.2791,0.3062,0.2493,0.3092,0.2044,0.0331,0.0518,3.4353
"sv5_chaax",0.5988,0.8565,0.2308,0.3189,0.2931,0.3215,0.2618,0.3247,0.2147,0.0348,0.0544,3.51
"sv5_chaaz",0.5988,0.8565,0.2308,0.3274,0.3349,0.3674,0.2992,0.3711,0.2453,0.0398,0.0622,3.7334
"sv5_chaqa",0.5444,0.7772,0.208,0.2844,0.2537,0.2784,0.2272,0.2811,0.1858,0.0301,0.0471,3.1174
"sv5_chaqx",0.5444,0.7772,0.208,0.2869,0.2664,0.2923,0.2386,0.2952,0.1951,0.0316,0.0494,3.1851
"sv5_chaqz",0.5444,0.7772,0.208,0.2946,0.3045,0.334,0.2726,0.3373,0.223,0.0361,0.0565,3.3882
"sv5_chara",0.5703,0.815,0.2189,0.2995,0.2658,0.2916,0.2377,0.2945,0.1947,0.0316,0.0493,3.2689
"sv5_charx",0.5703,0.815,0.2189,0.3022,0.2791,0.3062,0.2496,0.3092,0.2044,0.0331,0.0518,3.3398
"sv5_charz",0.5703,0.815,0.2189,0.3102,0.319,0.35,0.2853,0.3534,0.2336,0.0379,0.0592,3.5528
"sv5_chasa",0.5207,0.7428,0.1981,0.2705,0.2427,0.2663,0.2176,0.2689,0.1778,0.0288,0.045,2.9792
"sv5_chasx",0.5207,0.7428,0.1981,0.273,0.2548,0.2796,0.2285,0.2823,0.1867,0.0302,0.0473,3.044
"sv5_chasz",0.5207,0.7428,0.1981,0.2803,0.2912,0.3195,0.2611,0.3227,0.2133,0.0346,0.0541,3.2384
"sv5_chkaa",0.5988,0.8565,0.2329,0.3368,0.2791,0.3062,0.2493,0.3092,0.2044,0.0331,0.0518,3.4581
"sv5_chkax",0.5988,0.8565,0.2329,0.3396,0.2931,0.3215,0.2618,0.3247,0.2147,0.0348,0.0544,3.5328
"sv5_chkaz",0.5988,0.8565,0.2329,0.3481,0.3349,0.3674,0.2992,0.3711,0.2453,0.0398,0.0622,3.7562
"sv5_chkqa",0.5444,0.7772,0.2099,0.3029,0.2537,0.2784,0.2272,0.2811,0.1858,0.0301,0.0471,3.1378
"sv5_chkqx",0.5444,0.7772,0.2099,0.3055,0.2664,0.2923,0.2386,0.2952,0.1951,0.0316,0.0494,3.2056
"sv5_chkqz",0.5444,0.7772,0.2099,0.3131,0.3045,0.334,0.2726,0.3373,0.223,0.0361,0.0565,3.4086
"sv5_chkra",0.5703,0.815,0.2209,0.3191,0.2658,0.2916,0.2377,0.2945,0.1947,0.0316,0.0493,3.2905
"sv5_chkrx",0.5703,0.815,0.2209,0.3218,0.2791,0.3062,0.2496,0.3092,0.2044,0.0331,0.0518,3.3614
"sv5_chkrz",0.5703,0.815,0.2209,0.3298,0.319,0.35,0.2853,0.3534,0.2336,0.0379,0.0592,3.5744
"sv5_chksa",0.5207,0.7428,0.1999,0.2882,0.2427,0.2663,0.2176,0.2689,0.1778,0.0288,0.045,2.9987
"sv5_chksx",0.5207,0.7428,0.1999,0.2906,0.2548,0.2796,0.2285,0.2823,0.1867,0.0302,0.0473,3.0634
"sv5_chksz",0.5207,0.7428,0.1999,0.298,0.2912,0.3195,0.2611,0.3227,0.2133,0.0346,0.0541,3.2579
"sv5_chlaa",0.5988,0.8565,0.2773,0.3661,0.2791,0.3062,0.2493,0.3092,0.2044,0.0331,0.0518,3.5318
"sv5_chlax",0.5988,0.8565,0.2773,0.3689,0.2931,0.3215,0.2618,0.3247,0.2147,0.0348,0.0544,3.6065
"sv5_chlaz",0.5988,0.8565,0.2773,0.3773,0.3349,0.3674,0.2992,0.3711,0.2453,0.0398,0.0622,3.8298
"sv5_chlqa",0.5444,0.7772,0.2499,0.3292,0.2537,0.2784,0.2272,0.2811,0.1858,0.0301,0.0471,3.2041
"sv5_chlqx",0.5444,0.7772,0.2499,0.3318,0.2664,0.2923,0.2386,0.2952,0.1951,0.0316,0.0494,3.2719
"sv5_chlqz",0.5444,0.7772,0.2499,0.3394,0.3045,0.334,0.2726,0.3373,0.223,0.0361,0.0565,3.4749
"sv5_chlra",0.5703,0.815,0.2629,0.3468,0.2658,0.2916,0.2377,0.2945,0.1947,0.0316,0.0493,3.3602
"sv5_chlrx",0.5703,0.815,0.2629,0.3495,0.2791,0.3062,0.2496,0.3092,0.2044,0.0331,0.0518,3.4311
"sv5_chlrz",0.5703,0.815,0.2629,0.3575,0.319,0.35,0.2853,0.3534,0.2336,0.0379,0.0592,3.6441
"sv5_chlsa",0.5207,0.7428,0.238,0.3132,0.2427,0.2663,0.2176,0.2689,0.1778,0.0288,0.045,3.0618
"sv5_chlsx",0.5207,0.7428,0.238,0.3156,0.2548,0.2796,0.2285,0.2823,0.1867,0.0302,0.0473,3.1265
"sv5_chlsz",0.5207,0.7428,0.238,0.3229,0.2912,0.3195,0.2611,0.3227,0.2133,0.0346,0.0541,3.3209
"sv5_chmaa",0.9888,1.4959,0.3696,0.5133,0.2791,0.3062,0.2493,0.3092,0.2044,0.0331,0.0518,4.8007
"sv5_chmax",0.9888,1.4959,0.3696,0.5161,0.2931,0.3215,0.2618,0.3247,0.2147,0.0348,0.0544,4.8754
"sv5_chmaz",0.9888,1.4959,0.3696,0.5245,0.3349,0.3674,0.2992,0.3711,0.2453,0.0398,0.0622,5.0987
"sv5_chmqa",0.8989,1.3575,0.3331,0.4613,0.2537,0.2784,0.2272,0.2811,0.1858,0.0301,0.0471,4.3542
"sv5_chmqx",0.8989,1.3575,0.3331,0.4638,0.2664,0.2923,0.2386,0.2952,0.1951,0.0316,0.0494,4.4219
"sv5_chmqz",0.8989,1.3575,0.3331,0.4715,0.3045,0.334,0.2726,0.3373,0.223,0.0361,0.0565,4.625
"sv5_chmra",0.9417,1.4234,0.3505,0.4861,0.2658,0.2916,0.2377,0.2945,0.1947,0.0316,0.0493,4.5669
"sv5_chmrx",0.9417,1.4234,0.3505,0.4887,0.2791,0.3062,0.2496,0.3092,0.2044,0.0331,0.0518,4.6377
"sv5_chmrz",0.9417,1.4234,0.3505,0.4968,0.319,0.35,0.2853,0.3534,0.2336,0.0379,0.0592,4.8508
"sv5_chmsa",0.8598,1.2973,0.3172,0.4387,0.2427,0.2663,0.2176,0.2689,0.1778,0.0288,0.045,4.1601
"sv5_chmsx",0.8598,1.2973,0.3172,0.4411,0.2548,0.2796,0.2285,0.2823,0.1867,0.0302,0.0473,4.2248
"sv5_chmsz",0.8598,1.2973,0.3172,0.4484,0.2912,0.3195,0.2611,0.3227,0.2133,0.0346,0.0541,4.4192
"sv5_chnaa",0.6963,1.0164,0.2655,0.3654,0.2791,0.3062,0.2493,0.3092,0.2044,0.0331,0.0518,3.7767
"sv5_chnax",0.6963,1.0164,0.2655,0.3682,0.2931,0.3215,0.2618,0.3247,0.2147,0.0348,0.0544,3.8514
"sv5_chnaz",0.6963,1.0164,0.2655,0.3766,0.3349,0.3674,0.2992,0.3711,0.2453,0.0398,0.0622,4.0747
"sv5_chnqa",0.633,0.9223,0.2393,0.3286,0.2537,0.2784,0.2272,0.2811,0.1858,0.0301,0.0471,3.4266
"sv5_chnqx",0.633,0.9223,0.2393,0.3311,0.2664,0.2923,0.2386,0.2952,0.1951,0.0316,0.0494,3.4943
"sv5_chnqz",0.633,0.9223,0.2393,0.3388,0.3045,0.334,0.2726,0.3373,0.223,0.0361,0.0565,3.6974
"sv5_chnra",0.6631,0.9671,0.2518,0.3461,0.2658,0.2916,0.2377,0.2945,0.1947,0.0316,0.0493,3.5933
"sv5_chnrx",0.6631,0.9671,0.2518,0.3488,0.2791,0.3062,0.2496,0.3092,0.2044,0.0331,0.0518,3.6642
"sv5_chnrz",0.6631,0.9671,0.2518,0.3568,0.319,0.35,0.2853,0.3534,0.2336,0.0379,0.0592,3.8772
"sv5_chnsa",0.6055,0.8814,0.2279,0.3126,0.2427,0.2663,0.2176,0.2689,0.1778,0.0288,0.045,3.2745
"sv5_chnsx",0.6055,0.8814,0.2279,0.315,0.2548,0.2796,0.2285,0.2823,0.1867,0.0302,0.0473,3.3392
"sv5_chnsz",0.6055,0.8814,0.2279,0.3223,0.2912,0.3195,0.2611,0.3227,0.2133,0.0346,0.0541,3.5336
"2dgeenvlees_aaaaa",0.6703,1.0965,0.3964,0.2856,0.1919,0.3165,0.5963,0.308,0.2123,0.0533,0.0873,4.2144
"2dgeenvlees_aaaax",0.6703,1.0965,0.3964,0.2893,0.2015,0.3324,0.6261,0.3234,0.2229,0.056,0.0917,4.3065
"2dgeenvlees_aaaaz",0.6703,1.0965,0.3964,0.3005,0.2303,0.3798,0.7155,0.3696,0.2547,0.064,0.1048,4.5824
"2dgeenvlees_aaaqa",0.6094,0.995,0.3572,0.2572,0.1745,0.2878,0.5434,0.28,0.193,0.0485,0.0794,3.8254
"2dgeenvlees_aaaqx",0.6094,0.995,0.3572,0.2606,0.1832,0.3021,0.5706,0.294,0.2026,0.0509,0.0833,3.9089
"2dgeenvlees_aaaqz",0.6094,0.995,0.3572,0.2707,0.2094,0.3453,0.6521,0.336,0.2316,0.0582,0.0952,4.1601
"2dgeenvlees_aaara",0.6384,1.0433,0.3759,0.2707,0.1828,0.3015,0.5686,0.2933,0.2022,0.0508,0.0831,4.0106
"2dgeenvlees_aaarx",0.6384,1.0433,0.3759,0.2743,0.1919,0.3165,0.597,0.308,0.2123,0.0533,0.0873,4.0982
"2dgeenvlees_aaarz",0.6384,1.0433,0.3759,0.2849,0.2193,0.3618,0.6823,0.352,0.2426,0.061,0.0998,4.3613
"2dgeenvlees_aaasa",0.5829,0.9509,0.3402,0.2448,0.1669,0.2753,0.5204,0.2678,0.1846,0.0464,0.0759,3.6561
"2dgeenvlees_aaasx",0.5829,0.9509,0.3402,0.2481,0.1752,0.289,0.5465,0.2812,0.1938,0.0487,0.0797,3.7362
"2dgeenvlees_aaasz",0.5829,0.9509,0.3402,0.2577,0.2003,0.3303,0.6245,0.3214,0.2215,0.0557,0.0911,3.9765
"2dgeenvlees_aakaa",0.6703,1.0965,0.4,0.3025,0.1919,0.3165,0.5963,0.308,0.2123,0.0533,0.0873,4.2349
"2dgeenvlees_aakax",0.6703,1.0965,0.4,0.3062,0.2015,0.3324,0.6261,0.3234,0.2229,0.056,0.0917,4.327
"2dgeenvlees_aakaz",0.6703,1.0965,0.4,0.3173,0.2303,0.3798,0.7155,0.3696,0.2547,0.064,0.1048,4.6028
"2dgeenvlees_aakqa",0.6094,0.995,0.3604,0.2723,0.1745,0.2878,0.5434,0.28,0.193,0.0485,0.0794,3.8437
"2dgeenvlees_aakqx",0.6094,0.995,0.3604,0.2757,0.1832,0.3021,0.5706,0.294,0.2026,0.0509,0.0833,3.9272
"2dgeenvlees_aakqz",0.6094,0.995,0.3604,0.2858,0.2094,0.3453,0.6521,0.336,0.2316,0.0582,0.0952,4.1784
"2dgeenvlees_aakra",0.6384,1.0433,0.3793,0.2867,0.1828,0.3015,0.5686,0.2933,0.2022,0.0508,0.0831,4.03
"2dgeenvlees_aakrx",0.6384,1.0433,0.3793,0.2902,0.1919,0.3165,0.597,0.308,0.2123,0.0533,0.0873,4.1175
"2dgeenvlees_aakrz",0.6384,1.0433,0.3793,0.3008,0.2193,0.3618,0.6823,0.352,0.2426,0.061,0.0998,4.3806
"2dgeenvlees_aaksa",0.5829,0.9509,0.3432,0.2592,0.1669,0.2753,0.5204,0.2678,0.1846,0.0464,0.0759,3.6735
"2dgeenvlees_aaksx",0.5829,0.9509,0.3432,0.2624,0.1752,0.289,0.5465,0.2812,0.1938,0.0487,0.0797,3.7535
"2dgeenvlees_aaksz",0.5829,0.9509,0.3432,0.2721,0.2003,0.3303,0.6245,0.3214,0.2215,0.0557,0.0911,3.9939
"2dgeenvlees_aalaa",0.6703,1.0965,0.4762,0.3263,0.1919,0.3165,0.5963,0.308,0.2123,0.0533,0.0873,4.3349
"2dgeenvlees_aalax",0.6703,1.0965,0.4762,0.33,0.2015,0.3324,0.6261,0.3234,0.2229,0.056,0.0917,4.427
"2dgeenvlees_aalaz",0.6703,1.0965,0.4762,0.3411,0.2303,0.3798,0.7155,0.3696,0.2547,0.064,0.1048,4.7028
"2dgeenvlees_aalqa",0.6094,0.995,0.4291,0.2937,0.1745,0.2878,0.5434,0.28,0.193,0.0485,0.0794,3.9338
"2dgeenvlees_aalqx",0.6094,0.995,0.4291,0.2971,0.1832,0.3021,0.5706,0.294,0.2026,0.0509,0.0833,4.0173
"2dgeenvlees_aalqz",0.6094,0.995,0.4291,0.3072,0.2094,0.3453,0.6521,0.336,0.2316,0.0582,0.0952,4.2685
"2dgeenvlees_aalra",0.6384,1.0433,0.4515,0.3092,0.1828,0.3015,0.5686,0.2933,0.2022,0.0508,0.0831,4.1247
"2dgeenvlees_aalrx",0.6384,1.0433,0.4515,0.3128,0.1919,0.3165,0.597,0.308,0.2123,0.0533,0.0873,4.2123
"2dgeenvlees_aalrz",0.6384,1.0433,0.4515,0.3233,0.2193,0.3618,0.6823,0.352,0.2426,0.061,0.0998,4.4753
"2dgeenvlees_aalsa",0.5829,0.9509,0.4087,0.2795,0.1669,0.2753,0.5204,0.2678,0.1846,0.0464,0.0759,3.7593
"2dgeenvlees_aalsx",0.5829,0.9509,0.4087,0.2827,0.1752,0.289,0.5465,0.2812,0.1938,0.0487,0.0797,3.8393
"2dgeenvlees_aalsz",0.5829,0.9509,0.4087,0.2924,0.2003,0.3303,0.6245,0.3214,0.2215,0.0557,0.0911,4.0797
"2dgeenvlees_aamaa",1.1069,1.9164,0.6347,0.446,0.1919,0.3165,0.5963,0.308,0.2123,0.0533,0.0873,5.8696
"2dgeenvlees_aamax",1.1069,1.9164,0.6347,0.4497,0.2015,0.3324,0.6261,0.3234,0.2229,0.056,0.0917,5.9617
"2dgeenvlees_aamaz",1.1069,1.9164,0.6347,0.4609,0.2303,0.3798,0.7155,0.3696,0.2547,0.064,0.1048,6.2376
"2dgeenvlees_aamqa",1.0063,1.7391,0.572,0.4011,0.1745,0.2878,0.5434,0.28,0.193,0.0485,0.0794,5.3251
"2dgeenvlees_aamqx",1.0063,1.7391,0.572,0.4045,0.1832,0.3021,0.5706,0.294,0.2026,0.0509,0.0833,5.4086
"2dgeenvlees_aamqz",1.0063,1.7391,0.572,0.4146,0.2094,0.3453,0.6521,0.336,0.2316,0.0582,0.0952,5.6598
"2dgeenvlees_aamra",1.0542,1.8235,0.6019,0.4225,0.1828,0.3015,0.5686,0.2933,0.2022,0.0508,0.0831,5.5844
"2dgeenvlees_aamrx",1.0542,1.8235,0.6019,0.4261,0.1919,0.3165,0.597,0.308,0.2123,0.0533,0.0873,5.672
"2dgeenvlees_aamrz",1.0542,1.8235,0.6019,0.4366,0.2193,0.3618,0.6823,0.352,0.2426,0.061,0.0998,5.935
"2dgeenvlees_aamsa",0.9625,1.6621,0.5447,0.3816,0.1669,0.2753,0.5204,0.2678,0.1846,0.0464,0.0759,5.0882
"2dgeenvlees_aamsx",0.9625,1.6621,0.5447,0.3848,0.1752,0.289,0.5465,0.2812,0.1938,0.0487,0.0797,5.1682
"2dgeenvlees_aamsz",0.9625,1.6621,0.5447,0.3945,0.2003,0.3303,0.6245,0.3214,0.2215,0.0557,0.0911,5.4086
"2dgeenvlees_aanaa",0.7795,1.3014,0.456,0.3257,0.1919,0.3165,0.5963,0.308,0.2123,0.0533,0.0873,4.6282
"2dgeenvlees_aanax",0.7795,1.3014,0.456,0.3294,0.2015,0.3324,0.6261,0.3234,0.2229,0.056,0.0917,4.7203
"2dgeenvlees_aanaz",0.7795,1.3014,0.456,0.3406,0.2303,0.3798,0.7155,0.3696,0.2547,0.064,0.1048,4.9962
"2dgeenvlees_aanqa",0.7086,1.1811,0.4109,0.2932,0.1745,0.2878,0.5434,0.28,0.193,0.0485,0.0794,4.2004
"2dgeenvlees_aanqx",0.7086,1.1811,0.4109,0.2966,0.1832,0.3021,0.5706,0.294,0.2026,0.0509,0.0833,4.2839
"2dgeenvlees_aanqz",0.7086,1.1811,0.4109,0.3067,0.2094,0.3453,0.6521,0.336,0.2316,0.0582,0.0952,4.5351
"2dgeenvlees_aanra",0.7423,1.2384,0.4324,0.3087,0.1828,0.3015,0.5686,0.2933,0.2022,0.0508,0.0831,4.4041
"2dgeenvlees_aanrx",0.7423,1.2384,0.4324,0.3122,0.1919,0.3165,0.597,0.308,0.2123,0.0533,0.0873,4.4916
"2dgeenvlees_aanrz",0.7423,1.2384,0.4324,0.3228,0.2193,0.3618,0.6823,0.352,0.2426,0.061,0.0998,4.7547
"2dgeenvlees_aansa",0.6778,1.1287,0.3913,0.279,0.1669,0.2753,0.5204,0.2678,0.1846,0.0464,0.0759,4.0141
"2dgeenvlees_aansx",0.6778,1.1287,0.3913,0.2823,0.1752,0.289,0.5465,0.2812,0.1938,0.0487,0.0797,4.0942
"2dgeenvlees_aansz",0.6778,1.1287,0.3913,0.2919,0.2003,0.3303,0.6245,0.3214,0.2215,0.0557,0.0911,4.3345
"2dgeenvlees_afaaa",0.632,0.9549,0.3611,0.2667,0.1919,0.3165,0.5963,0.308,0.2123,0.0533,0.0873,3.9803
"2dgeenvlees_afaax",0.632,0.9549,0.3611,0.2704,0.2015,0.3324,0.6261,0.3234,0.2229,0.056,0.0917,4.0724
"2dgeenvlees_afaaz",0.632,0.9549,0.3611,0.2815,0.2303,0.3798,0.7155,0.3696,0.2547,0.064,0.1048,4.3482
"2dgeenvlees_afaqa",0.5745,0.8664,0.3254,0.2402,0.1745,0.2878,0.5434,0.28,0.193,0.0485,0.0794,3.6131
"2dgeenvlees_afaqx",0.5745,0.8664,0.3254,0.2436,0.1832,0.3021,0.5706,0.294,0.2026,0.0509,0.0833,3.6966
"2dgeenvlees_afaqz",0.5745,0.8664,0.3254,0.2537,0.2094,0.3453,0.6521,0.336,0.2316,0.0582,0.0952,3.9478
"2dgeenvlees_afara",0.6019,0.9085,0.3424,0.2528,0.1828,0.3015,0.5686,0.2933,0.2022,0.0508,0.0831,3.7879
"2dgeenvlees_afarx",0.6019,0.9085,0.3424,0.2563,0.1919,0.3165,0.597,0.308,0.2123,0.0533,0.0873,3.8754
"2dgeenvlees_afarz",0.6019,0.9085,0.3424,0.2669,0.2193,0.3618,0.6823,0.352,0.2426,0.061,0.0998,4.1385
"2dgeenvlees_afasa",0.5495,0.828,0.3099,0.2287,0.1669,0.2753,0.5204,0.2678,0.1846,0.0464,0.0759,3.4534
"2dgeenvlees_afasx",0.5495,0.828,0.3099,0.2319,0.1752,0.289,0.5465,0.2812,0.1938,0.0487,0.0797,3.5334
"2dgeenvlees_afasz",0.5495,0.828,0.3099,0.2416,0.2003,0.3303,0.6245,0.3214,0.2215,0.0557,0.0911,3.7738
"2dgeenvlees_afkaa",0.632,0.9549,0.3644,0.282,0.1919,0.3165,0.5963,0.308,0.2123,0.0533,0.0873,3.9989
"2dgeenvlees_afkax",0.632,0.9549,0.3644,0.2857,0.2015,0.3324,0.6261,0.3234,0.2229,0.056,0.0917,4.091
"2dgeenvlees_afkaz",0.632,0.9549,0.3644,0.2969,0.2303,0.3798,0.7155,0.3696,0.2547,0.064,0.1048,4.3669
"2dgeenvlees_afkqa",0.5745,0.8664,0.3284,0.254,0.1745,0.2878,0.5434,0.28,0.193,0.0485,0.0794,3.6299
"2dgeenvlees_afkqx",0.5745,0.8664,0.3284,0.2573,0.1832,0.3021,0.5706,0.294,0.2026,0.0509,0.0833,3.7133
"2dgeenvlees_afkqz",0.5745,0.8664,0.3284,0.2674,0.2094,0.3453,0.6521,0.336,0.2316,0.0582,0.0952,3.9645
"2dgeenvlees_afkra",0.6019,0.9085,0.3455,0.2673,0.1828,0.3015,0.5686,0.2933,0.2022,0.0508,0.0831,3.8055
"2dgeenvlees_afkrx",0.6019,0.9085,0.3455,0.2709,0.1919,0.3165,0.597,0.308,0.2123,0.0533,0.0873,3.8931
"2dgeenvlees_afkrz",0.6019,0.9085,0.3455,0.2814,0.2193,0.3618,0.6823,0.352,0.2426,0.061,0.0998,4.1561
"2dgeenvlees_afksa",0.5495,0.828,0.3127,0.2418,0.1669,0.2753,0.5204,0.2678,0.1846,0.0464,0.0759,3.4693
"2dgeenvlees_afksx",0.5495,0.828,0.3127,0.245,0.1752,0.289,0.5465,0.2812,0.1938,0.0487,0.0797,3.5493
"2dgeenvlees_afksz",0.5495,0.828,0.3127,0.2546,0.2003,0.3303,0.6245,0.3214,0.2215,0.0557,0.0911,3.7896
"2dgeenvlees_aflaa",0.632,0.9549,0.4338,0.3037,0.1919,0.3165,0.5963,0.308,0.2123,0.0533,0.0873,4.09
"2dgeenvlees_aflax",0.632,0.9549,0.4338,0.3074,0.2015,0.3324,0.6261,0.3234,0.2229,0.056,0.0917,4.1821
"2dgeenvlees_aflaz",0.632,0.9549,0.4338,0.3185,0.2303,0.3798,0.7155,0.3696,0.2547,0.064,0.1048,4.4579
"2dgeenvlees_aflqa",0.5745,0.8664,0.3909,0.2734,0.1745,0.2878,0.5434,0.28,0.193,0.0485,0.0794,3.7118
"2dgeenvlees_aflqx",0.5745,0.8664,0.3909,0.2768,0.1832,0.3021,0.5706,0.294,0.2026,0.0509,0.0833,3.7953
"2dgeenvlees_aflqz",0.5745,0.8664,0.3909,0.2869,0.2094,0.3453,0.6521,0.336,0.2316,0.0582,0.0952,4.0465
"2dgeenvlees_aflra",0.6019,0.9085,0.4114,0.2879,0.1828,0.3015,0.5686,0.2933,0.2022,0.0508,0.0831,3.892
"2dgeenvlees_aflrx",0.6019,0.9085,0.4114,0.2914,0.1919,0.3165,0.597,0.308,0.2123,0.0533,0.0873,3.9795
"2dgeenvlees_aflrz",0.6019,0.9085,0.4114,0.302,0.2193,0.3618,0.6823,0.352,0.2426,0.061,0.0998,4.2426
"2dgeenvlees_aflsa",0.5495,0.828,0.3723,0.2603,0.1669,0.2753,0.5204,0.2678,0.1846,0.0464,0.0759,3.5474
"2dgeenvlees_aflsx",0.5495,0.828,0.3723,0.2635,0.1752,0.289,0.5465,0.2812,0.1938,0.0487,0.0797,3.6274
"2dgeenvlees_aflsz",0.5495,0.828,0.3723,0.2731,0.2003,0.3303,0.6245,0.3214,0.2215,0.0557,0.0911,3.8677
"2dgeenvlees_afmaa",1.0436,1.665,0.5783,0.4127,0.1919,0.3165,0.5963,0.308,0.2123,0.0533,0.0873,5.4652
"2dgeenvlees_afmax",1.0436,1.665,0.5783,0.4164,0.2015,0.3324,0.6261,0.3234,0.2229,0.056,0.0917,5.5573
"2dgeenvlees_afmaz",1.0436,1.665,0.5783,0.4275,0.2303,0.3798,0.7155,0.3696,0.2547,0.064,0.1048,5.8331
"2dgeenvlees_afmqa",0.9487,1.5108,0.5211,0.3712,0.1745,0.2878,0.5434,0.28,0.193,0.0485,0.0794,4.9584
"2dgeenvlees_afmqx",0.9487,1.5108,0.5211,0.3746,0.1832,0.3021,0.5706,0.294,0.2026,0.0509,0.0833,5.0419
"2dgeenvlees_afmqz",0.9487,1.5108,0.5211,0.3847,0.2094,0.3453,0.6521,0.336,0.2316,0.0582,0.0952,5.2931
"2dgeenvlees_afmra",0.9939,1.5842,0.5483,0.391,0.1828,0.3015,0.5686,0.2933,0.2022,0.0508,0.0831,5.1997
"2dgeenvlees_afmrx",0.9939,1.5842,0.5483,0.3945,0.1919,0.3165,0.597,0.308,0.2123,0.0533,0.0873,5.2872
"2dgeenvlees_afmrz",0.9939,1.5842,0.5483,0.4051,0.2193,0.3618,0.6823,0.352,0.2426,0.061,0.0998,5.5503
"2dgeenvlees_afmsa",0.9075,1.4438,0.4963,0.3532,0.1669,0.2753,0.5204,0.2678,0.1846,0.0464,0.0759,4.7381
"2dgeenvlees_afmsx",0.9075,1.4438,0.4963,0.3564,0.1752,0.289,0.5465,0.2812,0.1938,0.0487,0.0797,4.8181
"2dgeenvlees_afmsz",0.9075,1.4438,0.4963,0.3661,0.2003,0.3303,0.6245,0.3214,0.2215,0.0557,0.0911,5.0585
"2dgeenvlees_afnaa",0.7349,1.1324,0.4154,0.3032,0.1919,0.3165,0.5963,0.308,0.2123,0.0533,0.0873,4.3515
"2dgeenvlees_afnax",0.7349,1.1324,0.4154,0.3069,0.2015,0.3324,0.6261,0.3234,0.2229,0.056,0.0917,4.4436
"2dgeenvlees_afnaz",0.7349,1.1324,0.4154,0.318,0.2303,0.3798,0.7155,0.3696,0.2547,0.064,0.1048,4.7194
"2dgeenvlees_afnqa",0.6681,1.0275,0.3743,0.273,0.1745,0.2878,0.5434,0.28,0.193,0.0485,0.0794,3.9495
"2dgeenvlees_afnqx",0.6681,1.0275,0.3743,0.2763,0.1832,0.3021,0.5706,0.294,0.2026,0.0509,0.0833,4.0329
