"scenario","zuivel","rund","varken","kipei","agf","vetsnack","drank","graan","zoet","vis","vegi","total"
"sv5_bfkqz",0.9516,1.51032,0.43639,0.63366,0.31334,0.47349,0.27676,0.34623,0.22739,0.03728,0.0576,5.26406
"sv5_bfkra",0.60371,0.90585,0.28674,0.39714,0.27355,0.41336,0.24133,0.30226,0.19851,0.03255,0.05029,3.70529
"sv5_bfkrx",0.60371,0.90585,0.28674,0.39988,0.28723,0.43403,0.25339,0.31738,0.20844,0.03417,0.0528,3.78362
"sv5_bfkry",0.60371,0.90585,0.28674,0.40261,0.30091,0.4547,0.26546,0.33249,0.21837,0.0358,0.05531,3.86195
"sv5_bfkrz",0.99692,1.58361,0.45918,0.66773,0.32826,0.49604,0.28959,0.36272,0.23822,0.03906,0.06034,5.52167
"sv5_bfksa",0.55121,0.82562,0.25951,0.35856,0.24976,0.37742,0.22086,0.27598,0.18125,0.02972,0.04591,3.3758
"sv5_bfksx",0.55121,0.82562,0.25951,0.36106,0.26225,0.39629,0.23191,0.28978,0.19031,0.0312,0.04821,3.44735
"sv5_bfksy",0.55121,0.82562,0.25951,0.36356,0.27474,0.41516,0.24295,0.30358,0.19938,0.03269,0.0505,3.5189
"sv5_bfksz",0.91023,1.44341,0.41558,0.60255,0.29972,0.4529,0.26503,0.33117,0.2175,0.03566,0.05509,5.02884
"sv5_bflaa",0.63389,0.95198,0.36003,0.45707,0.28723,0.43403,0.2531,0.31738,0.20844,0.03417,0.0528,3.99012
"sv5_bflax",0.63389,0.95198,0.36003,0.45994,0.30159,0.45573,0.26575,0.33324,0.21886,0.03588,0.05544,4.07233
"sv5_bflay",0.63389,0.95198,0.36003,0.46282,0.31595,0.47743,0.27841,0.34911,0.22928,0.03759,0.05808,4.15457
"sv5_bflaz",1.04676,1.66422,0.57654,0.77158,0.34467,0.52084,0.30372,0.38085,0.25013,0.04101,0.06336,5.96368
"sv5_bflqa",0.57626,0.86391,0.32444,0.41085,0.26112,0.39457,0.23063,0.28852,0.18949,0.03107,0.048,3.61886
"sv5_bflqx",0.57626,0.86391,0.32444,0.41346,0.27417,0.4143,0.24216,0.30295,0.19897,0.03262,0.0504,3.69364
"sv5_bflqy",0.57626,0.86391,0.32444,0.41607,0.28723,0.43403,0.25369,0.31738,0.20844,0.03417,0.0528,3.76842
"sv5_bflqz",0.9516,1.51032,0.51956,0.69322,0.31334,0.47349,0.27676,0.34623,0.22739,0.03728,0.0576,5.40679
"sv5_bflra",0.60371,0.90585,0.34139,0.43286,0.27355,0.41336,0.24133,0.30226,0.19851,0.03255,0.05029,3.79566
"sv5_bflrx",0.60371,0.90585,0.34139,0.4356,0.28723,0.43403,0.25339,0.31738,0.20844,0.03417,0.0528,3.87399
"sv5_bflry",0.60371,0.90585,0.34139,0.43833,0.30091,0.4547,0.26546,0.33249,0.21837,0.0358,0.05531,3.95232
"sv5_bflrz",0.99692,1.58361,0.54669,0.73053,0.32826,0.49604,0.28959,0.36272,0.23822,0.03906,0.06034,5.67198
"sv5_bflsa",0.55121,0.82562,0.30897,0.39075,0.24976,0.37742,0.22086,0.27598,0.18125,0.02972,0.04591,3.45745
"sv5_bflsx",0.55121,0.82562,0.30897,0.39325,0.26225,0.39629,0.23191,0.28978,0.19031,0.0312,0.04821,3.529
"sv5_bflsy",0.55121,0.82562,0.30897,0.39575,0.27474,0.41516,0.24295,0.30358,0.19938,0.03269,0.0505,3.60055
"sv5_bflsz",0.91023,1.44341,0.49478,0.65915,0.29972,0.4529,0.26503,0.33117,0.2175,0.03566,0.05509,5.16464
"sv5_bfmaa",1.04676,1.66422,0.4799,0.64677,0.28723,0.43403,0.2531,0.31738,0.20844,0.03417,0.0528,5.4248
"sv5_bfmax",1.04676,1.66422,0.4799,0.64964,0.30159,0.45573,0.26575,0.33324,0.21886,0.03588,0.05544,5.50701
"sv5_bfmay",1.04676,1.66422,0.4799,0.65252,0.31595,0.47743,0.27841,0.34911,0.22928,0.03759,0.05808,5.58925
"sv5_bfmaz",1.72855,2.91165,0.76851,1.10513,0.34467,0.52084,0.30372,0.38085,0.25013,0.04101,0.06336,8.41842
"sv5_bfmqa",0.9516,1.51032,0.43247,0.58109,0.26112,0.39457,0.23063,0.28852,0.18949,0.03107,0.048,4.91888
"sv5_bfmqx",0.9516,1.51032,0.43247,0.5837,0.27417,0.4143,0.24216,0.30295,0.19897,0.03262,0.0504,4.99366
"sv5_bfmqy",0.9516,1.51032,0.43247,0.58631,0.28723,0.43403,0.25369,0.31738,0.20844,0.03417,0.0528,5.06844
"sv5_bfmqz",1.57141,2.6425,0.69255,0.99255,0.31334,0.47349,0.27676,0.34623,0.22739,0.03728,0.0576,7.6311
"sv5_bfmra",0.99692,1.58361,0.45506,0.61236,0.27355,0.41336,0.24133,0.30226,0.19851,0.03255,0.05029,5.1598
"sv5_bfmrx",0.99692,1.58361,0.45506,0.6151,0.28723,0.43403,0.25339,0.31738,0.20844,0.03417,0.0528,5.23813
"sv5_bfmry",0.99692,1.58361,0.45506,0.61784,0.30091,0.4547,0.26546,0.33249,0.21837,0.0358,0.05531,5.31647
"sv5_bfmrz",1.64624,2.77066,0.72872,1.04616,0.32826,0.49604,0.28959,0.36272,0.23822,0.03906,0.06034,8.00601
"sv5_bfmsa",0.91023,1.44341,0.41185,0.55253,0.24976,0.37742,0.22086,0.27598,0.18125,0.02972,0.04591,4.69892
"sv5_bfmsx",0.91023,1.44341,0.41185,0.55503,0.26225,0.39629,0.23191,0.28978,0.19031,0.0312,0.04821,4.77047
"sv5_bfmsy",0.91023,1.44341,0.41185,0.55753,0.27474,0.41516,0.24295,0.30358,0.19938,0.03269,0.0505,4.84202
"sv5_bfmsz",1.50309,2.52547,0.65953,0.94361,0.29972,0.4529,0.26503,0.33117,0.2175,0.03566,0.05509,7.28877
"sv5_bgaaa",0.63389,0.95198,0.32479,0.41965,0.28723,0.43403,0.2531,0.31738,0.20844,0.03417,0.0528,3.91746
"sv5_bgaax",0.63389,0.95198,0.32479,0.42253,0.30159,0.45573,0.26575,0.33324,0.21886,0.03588,0.05544,3.99968
"sv5_bgaay",0.63389,0.95198,0.32479,0.4254,0.31595,0.47743,0.27841,0.34911,0.22928,0.03759,0.05808,4.08191
"sv5_bgaaz",1.04676,1.66422,0.52012,0.70578,0.34467,0.52084,0.30372,0.38085,0.25013,0.04101,0.06336,5.84146
"sv5_bgaqa",0.57626,0.86391,0.29269,0.37727,0.26112,0.39457,0.23063,0.28852,0.18949,0.03107,0.048,3.55353
"sv5_bgaqx",0.57626,0.86391,0.29269,0.37988,0.27417,0.4143,0.24216,0.30295,0.19897,0.03262,0.0504,3.62831
"sv5_bgaqy",0.57626,0.86391,0.29269,0.3825,0.28723,0.43403,0.25369,0.31738,0.20844,0.03417,0.0528,3.7031
"sv5_bgaqz",0.9516,1.51032,0.46871,0.63418,0.31334,0.47349,0.27676,0.34623,0.22739,0.03728,0.0576,5.2969
"sv5_bgara",0.60371,0.90585,0.30798,0.39745,0.27355,0.41336,0.24133,0.30226,0.19851,0.03255,0.05029,3.72684
"sv5_bgarx",0.60371,0.90585,0.30798,0.40019,0.28723,0.43403,0.25339,0.31738,0.20844,0.03417,0.0528,3.80517
"sv5_bgary",0.60371,0.90585,0.30798,0.40293,0.30091,0.4547,0.26546,0.33249,0.21837,0.0358,0.05531,3.88351
"sv5_bgarz",0.99692,1.58361,0.49319,0.66828,0.32826,0.49604,0.28959,0.36272,0.23822,0.03906,0.06034,5.55623
"sv5_bgasa",0.55121,0.82562,0.27874,0.35884,0.24976,0.37742,0.22086,0.27598,0.18125,0.02972,0.04591,3.39531
"sv5_bgasx",0.55121,0.82562,0.27874,0.36134,0.26225,0.39629,0.23191,0.28978,0.19031,0.0312,0.04821,3.46686
"sv5_bgasy",0.55121,0.82562,0.27874,0.36384,0.27474,0.41516,0.24295,0.30358,0.19938,0.03269,0.0505,3.53841
"sv5_bgasz",0.91023,1.44341,0.44636,0.60305,0.29972,0.4529,0.26503,0.33117,0.2175,0.03566,0.05509,5.06012
"sv5_bgkaa",0.63389,0.95198,0.32774,0.4485,0.28723,0.43403,0.2531,0.31738,0.20844,0.03417,0.0528,3.94926
"sv5_bgkax",0.63389,0.95198,0.32774,0.45137,0.30159,0.45573,0.26575,0.33324,0.21886,0.03588,0.05544,4.03147
"sv5_bgkay",0.63389,0.95198,0.32774,0.45425,0.31595,0.47743,0.27841,0.34911,0.22928,0.03759,0.05808,4.11371
"sv5_bgkaz",1.04676,1.66422,0.52483,0.7565,0.34467,0.52084,0.30372,0.38085,0.25013,0.04101,0.06336,5.89689
"sv5_bgkqa",0.57626,0.86391,0.29534,0.40316,0.26112,0.39457,0.23063,0.28852,0.18949,0.03107,0.048,3.58207
"sv5_bgkqx",0.57626,0.86391,0.29534,0.40577,0.27417,0.4143,0.24216,0.30295,0.19897,0.03262,0.0504,3.65685
"sv5_bgkqy",0.57626,0.86391,0.29534,0.40838,0.28723,0.43403,0.25369,0.31738,0.20844,0.03417,0.0528,3.73163
"sv5_bgkqz",0.9516,1.51032,0.47296,0.6797,0.31334,0.47349,0.27676,0.34623,0.22739,0.03728,0.0576,5.34667
"sv5_bgkra",0.60371,0.90585,0.31077,0.42475,0.27355,0.41336,0.24133,0.30226,0.19851,0.03255,0.05029,3.75693
"sv5_bgkrx",0.60371,0.90585,0.31077,0.42749,0.28723,0.43403,0.25339,0.31738,0.20844,0.03417,0.0528,3.83526
"sv5_bgkry",0.60371,0.90585,0.31077,0.43022,0.30091,0.4547,0.26546,0.33249,0.21837,0.0358,0.05531,3.91359
"sv5_bgkrz",0.99692,1.58361,0.49766,0.71627,0.32826,0.49604,0.28959,0.36272,0.23822,0.03906,0.06034,5.60869
"sv5_bgksa",0.55121,0.82562,0.28126,0.38344,0.24976,0.37742,0.22086,0.27598,0.18125,0.02972,0.04591,3.42243
"sv5_bgksx",0.55121,0.82562,0.28126,0.38594,0.26225,0.39629,0.23191,0.28978,0.19031,0.0312,0.04821,3.49398
"sv5_bgksy",0.55121,0.82562,0.28126,0.38844,0.27474,0.41516,0.24295,0.30358,0.19938,0.03269,0.0505,3.56553
"sv5_bgksz",0.91023,1.44341,0.45041,0.6463,0.29972,0.4529,0.26503,0.33117,0.2175,0.03566,0.05509,5.10742
"sv5_bglaa",0.63389,0.95198,0.3902,0.48929,0.28723,0.43403,0.2531,0.31738,0.20844,0.03417,0.0528,4.05251
"sv5_bglax",0.63389,0.95198,0.3902,0.49217,0.30159,0.45573,0.26575,0.33324,0.21886,0.03588,0.05544,4.13473
"sv5_bglay",0.63389,0.95198,0.3902,0.49504,0.31595,0.47743,0.27841,0.34911,0.22928,0.03759,0.05808,4.21696
"sv5_bglaz",1.04676,1.66422,0.62486,0.82823,0.34467,0.52084,0.30372,0.38085,0.25013,0.04101,0.06336,6.06865
"sv5_bglqa",0.57626,0.86391,0.35163,0.43976,0.26112,0.39457,0.23063,0.28852,0.18949,0.03107,0.048,3.67496
"sv5_bglqx",0.57626,0.86391,0.35163,0.44238,0.27417,0.4143,0.24216,0.30295,0.19897,0.03262,0.0504,3.74975
"sv5_bglqy",0.57626,0.86391,0.35163,0.44499,0.28723,0.43403,0.25369,0.31738,0.20844,0.03417,0.0528,3.82453
"sv5_bglqz",0.9516,1.51032,0.5631,0.74406,0.31334,0.47349,0.27676,0.34623,0.22739,0.03728,0.0576,5.50117
"sv5_bglra",0.60371,0.90585,0.37,0.46335,0.27355,0.41336,0.24133,0.30226,0.19851,0.03255,0.05029,3.85476
"sv5_bglrx",0.60371,0.90585,0.37,0.46609,0.28723,0.43403,0.25339,0.31738,0.20844,0.03417,0.0528,3.93309
"sv5_bglry",0.60371,0.90585,0.37,0.46882,0.30091,0.4547,0.26546,0.33249,0.21837,0.0358,0.05531,4.01142
"sv5_bglrz",0.99692,1.58361,0.59251,0.78414,0.32826,0.49604,0.28959,0.36272,0.23822,0.03906,0.06034,5.77141
"sv5_bglsa",0.55121,0.82562,0.33487,0.41823,0.24976,0.37742,0.22086,0.27598,0.18125,0.02972,0.04591,3.51083
"sv5_bglsx",0.55121,0.82562,0.33487,0.42073,0.26225,0.39629,0.23191,0.28978,0.19031,0.0312,0.04821,3.58238
"sv5_bglsy",0.55121,0.82562,0.33487,0.42323,0.27474,0.41516,0.24295,0.30358,0.19938,0.03269,0.0505,3.65393
"sv5_bglsz",0.91023,1.44341,0.53625,0.70747,0.29972,0.4529,0.26503,0.33117,0.2175,0.03566,0.05509,5.25443
"sv5_bgmaa",1.04676,1.66422,0.52012,0.69429,0.28723,0.43403,0.2531,0.31738,0.20844,0.03417,0.0528,5.51254
"sv5_bgmax",1.04676,1.66422,0.52012,0.69716,0.30159,0.45573,0.26575,0.33324,0.21886,0.03588,0.05544,5.59475
"sv5_bgmay",1.04676,1.66422,0.52012,0.70004,0.31595,0.47743,0.27841,0.34911,0.22928,0.03759,0.05808,5.67699
"sv5_bgmaz",1.72855,2.91165,0.83292,1.18868,0.34467,0.52084,0.30372,0.38085,0.25013,0.04101,0.06336,8.56638
"sv5_bgmqa",0.9516,1.51032,0.46871,0.62373,0.26112,0.39457,0.23063,0.28852,0.18949,0.03107,0.048,4.99776
"sv5_bgmqx",0.9516,1.51032,0.46871,0.62634,0.27417,0.4143,0.24216,0.30295,0.19897,0.03262,0.0504,5.07254
"sv5_bgmqy",0.9516,1.51032,0.46871,0.62895,0.28723,0.43403,0.25369,0.31738,0.20844,0.03417,0.0528,5.14732
"sv5_bgmqz",1.57141,2.6425,0.7506,1.06753,0.31334,0.47349,0.27676,0.34623,0.22739,0.03728,0.0576,7.76413
"sv5_bgmra",0.99692,1.58361,0.49319,0.65733,0.27355,0.41336,0.24133,0.30226,0.19851,0.03255,0.05029,5.2429
"sv5_bgmrx",0.99692,1.58361,0.49319,0.66007,0.28723,0.43403,0.25339,0.31738,0.20844,0.03417,0.0528,5.32123
"sv5_bgmry",0.99692,1.58361,0.49319,0.6628,0.30091,0.4547,0.26546,0.33249,0.21837,0.0358,0.05531,5.39956
"sv5_bgmrz",1.64624,2.77066,0.7898,1.12522,0.32826,0.49604,0.28959,0.36272,0.23822,0.03906,0.06034,8.14615
"sv5_bgmsa",0.91023,1.44341,0.44636,0.59305,0.24976,0.37742,0.22086,0.27598,0.18125,0.02972,0.04591,4.77395
"sv5_bgmsx",0.91023,1.44341,0.44636,0.59555,0.26225,0.39629,0.23191,0.28978,0.19031,0.0312,0.04821,4.8455
"sv5_bgmsy",0.91023,1.44341,0.44636,0.59805,0.27474,0.41516,0.24295,0.30358,0.19938,0.03269,0.0505,4.91705
"sv5_bgmsz",1.50309,2.52547,0.7148,1.01486,0.29972,0.4529,0.26503,0.33117,0.2175,0.03566,0.05509,7.41529
"sv5_bhaaa",0.63389,0.95198,0.27456,0.3656,0.28723,0.43403,0.2531,0.31738,0.20844,0.03417,0.0528,3.81318
"sv5_bhaax",0.63389,0.95198,0.27456,0.36848,0.30159,0.45573,0.26575,0.33324,0.21886,0.03588,0.05544,3.8954
"sv5_bhaay",0.63389,0.95198,0.27456,0.37135,0.31595,0.47743,0.27841,0.34911,0.22928,0.03759,0.05808,3.97763
"sv5_bhaaz",1.04676,1.66422,0.43968,0.61075,0.34467,0.52084,0.30372,0.38085,0.25013,0.04101,0.06336,5.66599
"sv5_bhaqa",0.57626,0.86391,0.24742,0.32877,0.26112,0.39457,0.23063,0.28852,0.18949,0.03107,0.048,3.45976
"sv5_bhaqx",0.57626,0.86391,0.24742,0.33138,0.27417,0.4143,0.24216,0.30295,0.19897,0.03262,0.0504,3.53454
"sv5_bhaqy",0.57626,0.86391,0.24742,0.33399,0.28723,0.43403,0.25369,0.31738,0.20844,0.03417,0.0528,3.60932
"sv5_bhaqz",0.9516,1.51032,0.39622,0.5489,0.31334,0.47349,0.27676,0.34623,0.22739,0.03728,0.0576,5.13913
"sv5_bhara",0.60371,0.90585,0.26035,0.34631,0.27355,0.41336,0.24133,0.30226,0.19851,0.03255,0.05029,3.62807
"sv5_bharx",0.60371,0.90585,0.26035,0.34904,0.28723,0.43403,0.25339,0.31738,0.20844,0.03417,0.0528,3.70639
"sv5_bhary",0.60371,0.90585,0.26035,0.35178,0.30091,0.4547,0.26546,0.33249,0.21837,0.0358,0.05531,3.78473
"sv5_bharz",0.99692,1.58361,0.41692,0.57835,0.32826,0.49604,0.28959,0.36272,0.23822,0.03906,0.06034,5.39003
"sv5_bhasa",0.55121,0.82562,0.23563,0.31275,0.24976,0.37742,0.22086,0.27598,0.18125,0.02972,0.04591,3.30611
"sv5_bhasx",0.55121,0.82562,0.23563,0.31525,0.26225,0.39629,0.23191,0.28978,0.19031,0.0312,0.04821,3.37766
"sv5_bhasy",0.55121,0.82562,0.23563,0.31775,0.27474,0.41516,0.24295,0.30358,0.19938,0.03269,0.0505,3.44921
"sv5_bhasz",0.91023,1.44341,0.37733,0.522,0.29972,0.4529,0.26503,0.33117,0.2175,0.03566,0.05509,4.91004
"sv5_bhkaa",0.63389,0.95198,0.27705,0.39014,0.28723,0.43403,0.2531,0.31738,0.20844,0.03417,0.0528,3.84021
"sv5_bhkax",0.63389,0.95198,0.27705,0.39302,0.30159,0.45573,0.26575,0.33324,0.21886,0.03588,0.05544,3.92243
"sv5_bhkay",0.63389,0.95198,0.27705,0.39589,0.31595,0.47743,0.27841,0.34911,0.22928,0.03759,0.05808,4.00466
"sv5_bhkaz",1.04676,1.66422,0.44366,0.6539,0.34467,0.52084,0.30372,0.38085,0.25013,0.04101,0.06336,5.71312
"sv5_bhkqa",0.57626,0.86391,0.24967,0.35079,0.26112,0.39457,0.23063,0.28852,0.18949,0.03107,0.048,3.48403
"sv5_bhkqx",0.57626,0.86391,0.24967,0.3534,0.27417,0.4143,0.24216,0.30295,0.19897,0.03262,0.0504,3.55881
"sv5_bhkqy",0.57626,0.86391,0.24967,0.35601,0.28723,0.43403,0.25369,0.31738,0.20844,0.03417,0.0528,3.63359
"sv5_bhkqz",0.9516,1.51032,0.39981,0.58762,0.31334,0.47349,0.27676,0.34623,0.22739,0.03728,0.0576,5.18144
"sv5_bhkra",0.60371,0.90585,0.2627,0.36953,0.27355,0.41336,0.24133,0.30226,0.19851,0.03255,0.05029,3.65364
"sv5_bhkrx",0.60371,0.90585,0.2627,0.37227,0.28723,0.43403,0.25339,0.31738,0.20844,0.03417,0.0528,3.73197
"sv5_bhkry",0.60371,0.90585,0.2627,0.375,0.30091,0.4547,0.26546,0.33249,0.21837,0.0358,0.05531,3.8103
"sv5_bhkrz",0.99692,1.58361,0.42069,0.61918,0.32826,0.49604,0.28959,0.36272,0.23822,0.03906,0.06034,5.43463
"sv5_bhksa",0.55121,0.82562,0.23776,0.33368,0.24976,0.37742,0.22086,0.27598,0.18125,0.02972,0.04591,3.32917
"sv5_bhksx",0.55121,0.82562,0.23776,0.33618,0.26225,0.39629,0.23191,0.28978,0.19031,0.0312,0.04821,3.40072
"sv5_bhksy",0.55121,0.82562,0.23776,0.33868,0.27474,0.41516,0.24295,0.30358,0.19938,0.03269,0.0505,3.47227
"sv5_bhksz",0.91023,1.44341,0.38075,0.5588,0.29972,0.4529,0.26503,0.33117,0.2175,0.03566,0.05509,4.95026
"sv5_bhlaa",0.63389,0.95198,0.32985,0.42485,0.28723,0.43403,0.2531,0.31738,0.20844,0.03417,0.0528,3.92772
"sv5_bhlax",0.63389,0.95198,0.32985,0.42772,0.30159,0.45573,0.26575,0.33324,0.21886,0.03588,0.05544,4.00993
"sv5_bhlay",0.63389,0.95198,0.32985,0.4306,0.31595,0.47743,0.27841,0.34911,0.22928,0.03759,0.05808,4.09217
"sv5_bhlaz",1.04676,1.66422,0.52822,0.71492,0.34467,0.52084,0.30372,0.38085,0.25013,0.04101,0.06336,5.8587
"sv5_bhlqa",0.57626,0.86391,0.29725,0.38193,0.26112,0.39457,0.23063,0.28852,0.18949,0.03107,0.048,3.56275
"sv5_bhlqx",0.57626,0.86391,0.29725,0.38455,0.27417,0.4143,0.24216,0.30295,0.19897,0.03262,0.0504,3.63754
"sv5_bhlqy",0.57626,0.86391,0.29725,0.38716,0.28723,0.43403,0.25369,0.31738,0.20844,0.03417,0.0528,3.71232
"sv5_bhlqz",0.9516,1.51032,0.47601,0.64238,0.31334,0.47349,0.27676,0.34623,0.22739,0.03728,0.0576,5.3124
"sv5_bhlra",0.60371,0.90585,0.31277,0.40237,0.27355,0.41336,0.24133,0.30226,0.19851,0.03255,0.05029,3.73655
"sv5_bhlrx",0.60371,0.90585,0.31277,0.40511,0.28723,0.43403,0.25339,0.31738,0.20844,0.03417,0.0528,3.81488
"sv5_bhlry",0.60371,0.90585,0.31277,0.40784,0.30091,0.4547,0.26546,0.33249,0.21837,0.0358,0.05531,3.89321
"sv5_bhlrz",0.99692,1.58361,0.50087,0.67692,0.32826,0.49604,0.28959,0.36272,0.23822,0.03906,0.06034,5.57255
"sv5_bhlsa",0.55121,0.82562,0.28308,0.36327,0.24976,0.37742,0.22086,0.27598,0.18125,0.02972,0.04591,3.40408
"sv5_bhlsx",0.55121,0.82562,0.28308,0.36577,0.26225,0.39629,0.23191,0.28978,0.19031,0.0312,0.04821,3.47563
"sv5_bhlsy",0.55121,0.82562,0.28308,0.36827,0.27474,0.41516,0.24295,0.30358,0.19938,0.03269,0.0505,3.54718
"sv5_bhlsz",0.91023,1.44341,0.45332,0.61084,0.29972,0.4529,0.26503,0.33117,0.2175,0.03566,0.05509,5.07487
"sv5_bhmaa",1.04676,1.66422,0.43968,0.59925,0.28723,0.43403,0.2531,0.31738,0.20844,0.03417,0.0528,5.33706
"sv5_bhmax",1.04676,1.66422,0.43968,0.60213,0.30159,0.45573,0.26575,0.33324,0.21886,0.03588,0.05544,5.41928
"sv5_bhmay",1.04676,1.66422,0.43968,0.605,0.31595,0.47743,0.27841,0.34911,0.22928,0.03759,0.05808,5.50151
"sv5_bhmaz",1.72855,2.91165,0.7041,1.02158,0.34467,0.52084,0.30372,0.38085,0.25013,0.04101,0.06336,8.27046
"sv5_bhmqa",0.9516,1.51032,0.39622,0.53844,0.26112,0.39457,0.23063,0.28852,0.18949,0.03107,0.048,4.83998
"sv5_bhmqx",0.9516,1.51032,0.39622,0.54106,0.27417,0.4143,0.24216,0.30295,0.19897,0.03262,0.0504,4.91477
"sv5_bhmqy",0.9516,1.51032,0.39622,0.54367,0.28723,0.43403,0.25369,0.31738,0.20844,0.03417,0.0528,4.98955
"sv5_bhmqz",1.57141,2.6425,0.63451,0.91757,0.31334,0.47349,0.27676,0.34623,0.22739,0.03728,0.0576,7.49808
"sv5_bhmra",0.99692,1.58361,0.41692,0.5674,0.27355,0.41336,0.24133,0.30226,0.19851,0.03255,0.05029,5.0767
"sv5_bhmrx",0.99692,1.58361,0.41692,0.57014,0.28723,0.43403,0.25339,0.31738,0.20844,0.03417,0.0528,5.15503
"sv5_bhmry",0.99692,1.58361,0.41692,0.57288,0.30091,0.4547,0.26546,0.33249,0.21837,0.0358,0.05531,5.23337
"sv5_bhmrz",1.64624,2.77066,0.66765,0.9671,0.32826,0.49604,0.28959,0.36272,0.23822,0.03906,0.06034,7.86588
"sv5_bhmsa",0.91023,1.44341,0.37733,0.512,0.24976,0.37742,0.22086,0.27598,0.18125,0.02972,0.04591,4.62387
"sv5_bhmsx",0.91023,1.44341,0.37733,0.5145,0.26225,0.39629,0.23191,0.28978,0.19031,0.0312,0.04821,4.69542
"sv5_bhmsy",0.91023,1.44341,0.37733,0.517,0.27474,0.41516,0.24295,0.30358,0.19938,0.03269,0.0505,4.76697
"sv5_bhmsz",1.50309,2.52547,0.60425,0.87235,0.29972,0.4529,0.26503,0.33117,0.2175,0.03566,0.05509,7.16223
"sv5_caaaa",0.6167,0.91913,0.24183,0.32862,0.2791,0.42576,0.24933,0.30923,0.20443,0.03313,0.0518,3.65906
"sv5_caaax",0.6167,0.91913,0.24183,0.33143,0.29305,0.44704,0.2618,0.32469,0.21465,0.03479,0.05439,3.7395
"sv5_caaay",0.6167,0.91913,0.24183,0.33423,0.30701,0.46833,0.27427,0.34015,0.22487,0.03644,0.05698,3.81994
"sv5_caaaz",1.01837,1.60706,0.38726,0.54649,0.33492,0.51091,0.2992,0.37107,0.24532,0.03975,0.06216,5.42251
"sv5_caaqa",0.56063,0.8341,0.21793,0.29556,0.25373,0.38705,0.2272,0.28111,0.18585,0.03012,0.04709,3.32037
"sv5_caaqx",0.56063,0.8341,0.21793,0.29811,0.26641,0.4064,0.23856,0.29517,0.19514,0.03162,0.04945,3.39352
"sv5_caaqy",0.56063,0.8341,0.21793,0.30066,0.2791,0.42576,0.24992,0.30923,0.20443,0.03313,0.0518,3.46669
"sv5_caaqz",0.92579,1.45846,0.34899,0.49121,0.30447,0.46446,0.27264,0.33734,0.22302,0.03614,0.05651,4.91903
"sv5_caara",0.58733,0.87459,0.22931,0.31131,0.26581,0.40548,0.23774,0.2945,0.1947,0.03155,0.04934,3.48166
"sv5_caarx",0.58733,0.87459,0.22931,0.31398,0.2791,0.42576,0.24963,0.30923,0.20443,0.03313,0.0518,3.55829
"sv5_caary",0.58733,0.87459,0.22931,0.31665,0.29239,0.44603,0.26151,0.32395,0.21417,0.03471,0.05427,3.63491
"sv5_caarz",0.96988,1.52922,0.36721,0.51754,0.31897,0.48658,0.28529,0.3534,0.23363,0.03786,0.0592,5.15878
"sv5_caasa",0.53626,0.79713,0.20754,0.28119,0.24269,0.37022,0.21757,0.26889,0.17777,0.02881,0.04505,3.17312
"sv5_caasx",0.53626,0.79713,0.20754,0.28363,0.25483,0.38873,0.22845,0.28234,0.18665,0.03025,0.0473,3.24311
"sv5_caasy",0.53626,0.79713,0.20754,0.28607,0.26696,0.40724,0.23933,0.29578,0.19554,0.03169,0.04955,3.31309
"sv5_caasz",0.88554,1.39385,0.33235,0.46718,0.29123,0.44427,0.26109,0.32267,0.21332,0.03457,0.05405,4.70012
"sv5_cakaa",0.6167,0.91913,0.24402,0.35033,0.2791,0.42576,0.24933,0.30923,0.20443,0.03313,0.0518,3.68296
"sv5_cakax",0.6167,0.91913,0.24402,0.35313,0.29305,0.44704,0.2618,0.32469,0.21465,0.03479,0.05439,3.76339
"sv5_cakay",0.6167,0.91913,0.24402,0.35594,0.30701,0.46833,0.27427,0.34015,0.22487,0.03644,0.05698,3.84384
"sv5_cakaz",1.01837,1.60706,0.39077,0.58466,0.33492,0.51091,0.2992,0.37107,0.24532,0.03975,0.06216,5.46419
"sv5_cakqa",0.56063,0.8341,0.2199,0.31504,0.25373,0.38705,0.2272,0.28111,0.18585,0.03012,0.04709,3.34182
"sv5_cakqx",0.56063,0.8341,0.2199,0.31759,0.26641,0.4064,0.23856,0.29517,0.19514,0.03162,0.04945,3.41497
"sv5_cakqy",0.56063,0.8341,0.2199,0.32014,0.2791,0.42576,0.24992,0.30923,0.20443,0.03313,0.0518,3.48814
"sv5_cakqz",0.92579,1.45846,0.35215,0.52546,0.30447,0.46446,0.27264,0.33734,0.22302,0.03614,0.05651,4.95644
"sv5_cakra",0.58733,0.87459,0.23139,0.33184,0.26581,0.40548,0.23774,0.2945,0.1947,0.03155,0.04934,3.50427
"sv5_cakrx",0.58733,0.87459,0.23139,0.33452,0.2791,0.42576,0.24963,0.30923,0.20443,0.03313,0.0518,3.58091
"sv5_cakry",0.58733,0.87459,0.23139,0.33719,0.29239,0.44603,0.26151,0.32395,0.21417,0.03471,0.05427,3.65753
"sv5_cakrz",0.96988,1.52922,0.37054,0.55365,0.31897,0.48658,0.28529,0.3534,0.23363,0.03786,0.0592,5.19822
"sv5_caksa",0.53626,0.79713,0.20942,0.2997,0.24269,0.37022,0.21757,0.26889,0.17777,0.02881,0.04505,3.19351
